(16.00000000000002, 20)
(31.500000000000025, 20)
(47.5, 20)
(64.00000000000004, 22)
(80.50000000000003, 22)
(98.00000000000001, 22)
(113.50000000000001, 97)
(129.5, 100)
(145.50000000000003, 21)
(162.50000000000003, 175)
(178.00000000000003, 20)
(193.00000000000003, 20)
(209.00000000000003, 21)
(225.50000000000003, 20)
(241.50000000000003, 20)
(258.5, 187)
(274.0, 21)
(289.00000000000006, 112)
(305.50000000000006, 113)
(321.00000000000006, 22)
(336.0, 20)
(351.5, 19)
