(15.5, 145)
(30.5, 146)
(46.99999999999999, 21)
(62.49999999999999, 81)
(78.0, 79)
(93.99999999999999, 78)
(109.0, 78)
(124.99999999999999, 80)
(140.0, 20)
(156.0, 21)
(172.5, 20)
(187.99999999999997, 21)
(204.5, 20)
(221.0, 63)
(236.5, 90)
(253.5, 21)
(269.0, 87)
(285.5, 87)
(302.0, 56)
(318.5, 94)
(335.0, 148)
(350.5, 144)
